,Polyph,SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Treatment
1234,-0.213997322,-0.007262489,0.667343629,0.453975244,-0.115940812,0.014203485,0.158479674,0.084986654,0.006889628,0.218669838,-0.173923009,-0.094038142,-0.067358379,-0.030474956,T4b
1235,0.645190806,-0.072814249,-0.041789846,-0.885172521,-0.349395495,0.092363161,-0.028167634,0.093554593,-0.057073327,0.006823952,0.467718242,0.089593643,0.06367367,0.729467453,T2a
1236,0.164474727,-0.048004501,0.328373071,-0.39412156,0.319271614,0.038591571,-0.024951681,0.064764994,-0.036348353,0.104359555,-0.108783465,0.018130554,-0.023936266,0.136690698,T2b
1237,0.102996902,0.326060912,0.668768421,0.788513041,0.713814372,0.167360071,0.174167794,0.073295345,0.223740427,-0.175681165,0.062579245,0.02831245,0.062311453,-0.137839668,T3b
1238,-0.420283043,0.484117006,-0.059406094,1.231169473,1.372244161,0.307489141,0.254125312,0.433023785,0.501522255,-0.303717645,0.097868482,-0.078887484,0.075684609,-0.750488847,T8b
1239,0.176650735,-0.274704698,-1.059560412,-0.807631641,-0.299241619,-0.134707262,0.088040182,0.082797345,0.071265325,-0.044171827,0.122976771,0.159864228,0.065287612,0.157405676,T2b
1240,0.39498112,0.298070477,-0.096973892,-0.763782284,-0.534467019,-0.005393327,-0.102332769,-0.040821908,0.060554297,0.075372331,0.134426371,0.126961274,-0.002138186,0.590812052,T8b
1241,0.17402227,-0.026305605,0.289451023,0.106837884,-0.130141216,0.038461109,0.118615082,-0.087552319,-0.15281801,0.11260098,-0.055711628,0.03223063,-0.022662304,0.463930519,T7a
1242,-0.592913813,-0.133858432,-0.269965493,0.682369644,0.522055311,0.078896038,0.089270306,0.031414261,0.032208325,-0.050158305,-0.258100822,-0.142209734,-0.02931049,-0.877809212,T1a
1243,0.011781276,0.187085955,0.677030537,0.53182425,0.23129951,-0.129500464,-0.099017141,-0.038304766,-0.056364546,0.115126351,-0.061254983,-0.095339334,-0.023919517,-0.069374414,T7a
1244,0.422512806,0.131823096,0.077152509,-0.697235635,-0.754485013,-0.04051278,-0.055254767,-0.254120495,-0.09953841,0.000401514,0.146989091,0.0837997,0.013507617,0.731439324,T6b
1245,0.14721219,-0.273870329,0.090429481,0.047475319,-0.163243266,0.254288083,0.029461098,0.097787183,0.032441013,-0.16289616,0.291045711,0.076065598,0.042727313,0.327603895,T3b
1246,0.137831085,0.133430832,0.547038254,0.564234725,0.312713854,0.080717889,-0.017375913,0.139102697,-0.089234634,-0.090161657,-0.115277369,-0.045034912,0.016344341,-0.122810658,T6b
1247,-0.135786161,-0.195917209,-0.726966061,-0.304755555,0.412465581,0.056378608,0.051609203,0.106635324,0.080049271,-0.113891813,0.308972786,-0.011686805,0.070168586,0.047589877,T2a
1248,-0.231525295,-0.247165346,-0.116600094,-0.465275295,0.200331428,0.097351934,0.044524013,0.130904187,-0.110615981,0.016616897,0.153307371,0.052277374,0.02766562,-0.213325808,T2b
1249,-0.093283243,0.118334128,0.045031952,-0.147400629,-0.309364441,-0.118748064,-0.035774193,-0.087175737,0.043423406,0.067916765,-0.102425265,-0.059972498,-0.014656249,0.031924595,T7a
1250,-0.10621615,-0.104824576,0.483228524,0.01047949,-0.208410538,0.087299435,0.029420771,0.100529325,0.001659504,0.127776169,-0.058496508,0.028165723,-0.01960556,-0.024415586,T2b
1251,0.173578021,-0.454393659,-0.425162238,-0.670121587,0.029405905,0.041418885,-0.174544423,-0.039004387,-0.160025958,0.000148168,0.04407891,0.009641471,0.031613499,-0.062672687,T1b
1252,-0.177660756,-0.125366716,0.171031036,0.404279004,0.06795253,-0.023326054,-0.017767346,-0.081341954,-0.081850729,-0.008496577,0.219426182,-0.048911679,0.006235179,-0.178863959,T6a
1253,0.164086107,0.112472949,-0.544708942,-0.318461454,0.529726043,0.093703736,0.024652554,0.23182114,0.104692223,-0.016495386,0.081354624,-0.025269624,0.018269083,-0.011839377,T6a
1254,0.07225654,0.151016807,0.886373883,0.471688945,-0.68889457,0.001211229,-0.023100159,-0.119320434,-0.222586967,0.09202668,-0.089663904,-0.062274422,-0.036746983,-0.168607891,T3a
1255,-0.056667953,0.07474635,0.004697236,-0.054379685,0.244267548,0.071144163,-0.089613999,0.14058883,0.148272782,0.010293386,-0.024629197,-0.113825471,-0.003979073,-0.542082422,T4a
1256,-0.367284025,0.013903189,0.273663454,0.454741269,0.116748456,-0.079998654,0.030952042,0.144765411,0.304229404,0.012380552,0.104193859,-0.027623453,0.002425898,-0.636988223,T6b
1257,0.431252264,0.241409176,0.787858776,0.538061065,-0.024851661,-0.02339305,-0.097554297,0.123903878,-0.002854028,0.145085581,0.044817286,0.076043973,-0.031883823,0.290900952,T7a
1258,0.088452364,-0.295276561,0.172707253,0.22587761,-0.01633749,-0.013104249,-0.020548721,-0.007987193,0.083959253,0.157059889,0.017853307,-0.089873631,-0.025288752,-0.037012327,T1b
1259,-0.334278073,0.291645586,-0.305376332,0.107943656,0.25257159,0.058032499,0.122341751,0.158322373,0.109040376,-0.165926088,0.171551006,0.059221196,0.041196753,-0.70171554,T8b
1260,-0.166393589,0.370755466,1.007744657,1.115328101,0.428979714,0.032677161,0.032265173,0.011820513,0.149847087,-0.003823381,-0.180137499,-0.066725938,-0.012093962,-0.511526925,T7b
1261,0.317068554,-0.233142297,-0.440428221,-0.643280254,0.325429161,-0.001978705,0.085076064,0.182666382,0.117739278,-0.015852899,0.123391694,0.083892361,0.041667311,0.145011234,T2b
1262,-0.170607048,0.222957686,-0.004550332,-0.192919762,0.093644036,0.019834404,0.061064828,0.015874189,-0.108420989,-0.307059039,-0.101652751,0.01514233,0.074718093,-0.068913398,T7b
1263,-0.211142784,-0.136635911,-0.061554336,0.177796486,0.341011393,0.092874922,0.052047343,0.234644221,0.098570447,0.035418326,-0.226988709,-0.026714639,-0.050903363,-0.134058422,T2a
1264,0.143294312,-0.275263138,-0.597959059,-0.65579327,-0.68743489,-0.14839181,-0.141066237,-0.325297744,-0.120225435,-0.220662793,0.202067737,0.070637609,0.017490596,0.430327395,T2b
1265,-0.181996954,0.057387351,0.361571529,0.482588407,0.059274875,0.069414673,0.014426726,-0.065468859,0.047870386,0.079070332,0.351714566,-0.009382674,0.027552092,-0.033095796,T3a
1266,0.490934096,-0.21623361,-0.116948889,0.081825317,-0.12974513,0.028008525,0.121589341,0.005117126,-0.164130985,-0.015626564,0.195449265,-0.008275754,0.001735657,0.48752294,T1a
1267,-0.083281546,0.238796876,-0.069324861,0.3641502,0.495807565,0.20584542,0.149489452,0.184765726,0.156015299,-0.337816687,0.037871326,-0.044274232,0.063773428,-0.07753933,T6a
1268,0.092775579,-0.056473699,-0.428889478,-0.620985855,-0.268708985,-0.019311644,0.035826271,-0.022898867,-0.267321401,0.101832298,0.296139799,-0.000759346,-0.0091848,0.17928652,T4a
1269,-0.319839168,-0.061507028,0.76943763,-0.294821034,-0.396950849,0.042820614,0.131946765,0.020203212,-0.047560683,0.283523686,0.099668482,0.158584852,-0.015150367,-0.296921356,T3b
1270,0.410190626,-0.23285508,-0.736567221,-0.820396896,-0.414651594,0.082033013,0.069585633,-0.084912893,-0.046832685,-0.080058784,0.035314884,0.150789381,0.029384704,0.680340362,T4b
1271,-0.379447337,0.552320644,0.437457727,0.600057899,1.06537647,0.213794473,0.127792624,0.146447516,0.146448553,-0.003521031,-0.183726086,-0.059993933,-0.009676054,-0.598119631,T6b
1272,-0.277338144,0.169200967,0.155991497,-0.048748306,0.864227253,0.043565659,-0.03037582,0.203713665,0.150309763,-0.079303,0.085402742,-0.047825686,0.028383549,-0.505501507,T7a
1273,0.196504675,0.329149221,0.439194339,0.522677532,-0.189966358,0.04108406,0.157376892,-0.162315332,0.110549936,-0.252070585,0.034455865,0.030717668,0.079741581,0.020702735,T7a
1274,-0.168170669,-0.415041689,-0.661281124,-0.195050784,0.01571862,0.181823069,0.027560678,0.074677037,-0.15473709,-0.090856409,0.018114072,0.053489091,0.01033598,0.117604714,T2b
1275,0.123528224,0.124563061,-0.223015601,0.303567262,-0.003179312,0.039909402,-0.092347855,-0.13255831,0.058914746,-0.130934075,0.059548218,-0.059781191,0.01377509,0.477106169,T6b
1276,-0.429147571,-0.040505456,0.260372662,0.877347045,0.606953209,0.152236939,0.062526768,0.208757724,0.080801238,0.061541932,0.096924846,-0.261433573,-0.011120125,-0.357333704,T1a
1277,0.284581672,-0.216764665,-0.152620284,-0.420638148,-0.393582344,0.011509252,-0.028008311,-0.075363584,-0.040767462,0.098705455,-0.017421546,-0.13211269,-0.028482986,0.113747435,T1a
1278,-0.351246876,-0.256503407,-0.348064542,-0.672428101,-0.433123321,-0.19350311,-0.209819746,-0.192446765,-0.190250356,0.317042494,-0.015808078,-0.027130771,-0.103228815,-0.016670809,T4a
1279,0.482732072,-0.191556003,-0.538574882,-1.123807258,-0.468148005,-0.124174945,-0.296634296,-0.17954268,-0.237213666,0.41090905,-0.02261461,0.114764622,-0.057336049,0.358988667,T4b
1280,0.227348676,0.300792091,0.042545513,0.191787736,-0.203896159,0.064797059,0.088208836,0.024006849,-0.033408713,-0.126314063,-0.195483411,0.039800113,0.015219269,0.555170822,T7b
1281,-0.081588181,-0.075961815,0.106964847,-0.075672806,-0.148839038,0.196952418,-0.005290356,0.045110218,0.020024348,-0.000220878,0.070203728,-0.011286704,0.028678085,0.038859885,T3b
1282,0.846519077,-0.39927353,-0.514611191,-0.908135093,-0.953033662,-0.163191508,-0.092023024,-0.21391401,-0.152884633,-0.184425662,-0.088876426,0.127926875,0.02118675,1.002043536,T3b
1283,-0.213744184,0.151613559,0.22772528,0.492289645,-0.090503735,0.125411396,-0.138207179,0.005742624,-0.012965302,-0.051546838,-0.157419132,-0.081766573,0.000591847,-0.363528349,T5a
1284,0.054066383,-0.275824626,-0.83492138,-0.853087744,-0.723300668,-0.125838771,0.024410227,0.031610947,-0.187643205,-0.084176065,0.237259039,0.014511909,-0.002145056,0.734682877,T2b
1285,-0.555811565,0.391969757,0.201306906,0.559906744,1.049140095,0.267144234,0.160241588,0.364940451,0.19310654,-0.14734792,0.099719661,-0.152833518,0.062681695,-0.66889966,T7a
1286,0.421782792,0.267882028,0.330559828,0.262319143,0.01240724,0.081863344,-0.062743702,0.100136921,-0.077065976,0.097757685,-0.105445667,-0.045409163,-0.041019632,0.266517124,T6b
1287,-0.316480322,0.068357737,-0.009147272,0.09725841,-0.03971073,-0.008640723,-0.05834986,-0.083517276,-0.095705601,-0.039721687,0.137103235,0.128547867,0.02843253,-0.439593297,T3b
1288,0.244132191,-0.078784457,0.177107417,-0.226526127,0.566225546,0.01670969,-0.103801769,0.146727093,0.15711935,-0.032220618,-0.05396514,0.182820106,0.045330346,-0.158556106,T3b
1289,0.292048428,-0.447861499,0.039935033,-0.798913147,-0.080434507,-0.084657411,-0.140328733,0.006657732,0.135626274,-0.015952448,-0.091333095,0.046838501,0.010079288,0.108750811,T1b
1290,-0.008822997,-0.11747827,-0.479642995,-0.073859752,0.62261672,0.059967967,0.104733633,0.145741561,0.049496925,-0.183884828,-0.168259769,0.02754929,0.038478716,-0.147836203,T4b
1291,0.261028827,-0.031628532,-0.434905978,-0.459763031,-0.382369229,-0.197820418,0.136274129,-0.124636405,0.103392823,0.232617453,-0.286233439,-0.046956658,-0.080381328,0.235938381,T7b
1292,0.128959298,-0.116947496,0.40726631,-0.091562157,-0.45446286,0.133998698,0.026829165,-0.083803444,-0.138678731,0.268131996,-0.141482383,0.033549791,-0.060162001,0.670443127,T1b
1293,-0.028041679,-0.017813594,-0.601383275,-0.803240151,-0.005106803,0.069247724,-0.076981815,0.025028238,0.121216665,-0.078977446,-0.121609992,0.025684028,0.018508736,-0.080228967,T4a
1294,-0.039765539,0.31449904,0.288792231,1.416456671,0.885908907,0.135539228,0.147417326,0.276611401,0.268920181,-0.134515,0.029757348,-0.094172185,0.040115654,-0.004675349,T6b
1295,0.19016688,-0.198570201,-0.319165743,-0.041463814,-0.204189495,-0.089574617,-0.199376092,-0.063897685,0.079246829,0.085095347,-0.147352356,0.078916416,-0.017229555,0.262369258,T1a
1296,-0.112599457,-0.146787307,0.043645556,0.320893197,-0.330120963,0.038914407,0.008666258,0.055648851,-0.189330843,0.081007894,0.197475594,-0.097825796,-0.011349022,0.168877295,T1a
1297,-0.417917652,0.025404409,0.297788792,0.422146025,0.347277127,0.103912524,0.088158705,0.194289587,0.015072957,-0.060091727,0.050780976,-0.10928157,0.019776892,-0.223640174,T5a
1298,0.112367421,0.001159445,-0.083872491,0.063788175,0.2493174,0.043776226,0.013814808,-0.02012619,0.179258672,-0.080936749,0.040411847,0.048705223,-0.006045746,0.24194383,T6a
1299,0.240526195,-0.250773164,-0.090337464,-0.203051447,-0.172636764,-0.01029834,-0.052677016,-0.091621571,-0.072481288,0.086395335,0.070161177,0.013234127,-0.002138284,0.117610784,T3a
1300,-0.117626341,0.132310884,-0.031723237,0.839269239,0.861802107,0.156090391,0.079173199,0.176368771,0.171823806,-0.25108579,0.016686857,-0.011664302,0.057649995,0.011139259,T4a
1301,-0.152469296,-0.070857321,0.079617927,0.011837657,0.141167696,0.033040701,-0.050471928,-0.102728365,-0.288952405,0.126304197,0.150574231,0.030402767,-0.026433814,0.254665874,T4a
1302,-0.060702413,0.382114308,0.126780825,0.389192702,-0.02929974,0.046474719,0.136007143,0.037284305,0.018279997,-0.434891894,0.162126808,-0.021381414,0.091084692,-0.093827422,T7b
1303,0.092324047,-0.198821272,-0.424462895,-0.382777033,0.20999318,0.044637159,0.006295725,0.01011662,0.170324537,-0.121211685,-0.181320257,0.00021867,0.004113402,-0.016194169,T8b
1304,-0.111010892,-0.163863571,0.245844198,-0.908220034,-0.86729197,-0.12886907,-0.05526782,-0.242015963,-0.368007719,-0.242985691,0.043072286,0.095779883,0.041776182,0.150261461,T1b
1305,-0.134775691,-0.097791069,-0.428530791,-0.225509584,0.00233221,-0.078218599,-0.066040384,0.000944729,-0.163407501,0.140228388,0.135982492,0.000502509,-0.044722264,0.006187238,T6b
1306,0.221960938,-0.358667559,-0.347093334,-1.143939826,-0.626492754,-0.077922808,-0.084420964,-0.155193135,-0.207418053,-0.038467065,0.082558426,0.083776085,0.03021407,0.054888352,T3b
1307,0.188475835,0.044435132,0.285416262,-0.527058535,-0.584725775,0.000579318,-0.004265496,-0.145824106,-0.134397079,0.048079679,-0.135451191,0.000355428,-0.034766143,0.401429743,T2a
1308,-0.253954288,-0.177355503,-0.41629732,0.5042057,0.195249463,0.115182418,0.182523094,-0.086153768,-0.081515926,-0.06570819,0.061841024,-0.027967022,0.013909835,-0.108360204,T3b
1309,0.269902271,0.139234422,-0.33970276,-1.265453443,-0.551330097,0.024582921,-0.033801005,0.082511518,-0.07729298,-0.160741324,-0.015492916,0.179355623,0.055667067,1.011793668,T7b
1310,-0.159616386,-0.343623839,-0.250038642,0.429399608,-0.121799827,-0.015271822,0.084606171,-0.042165865,0.099804187,0.02858396,0.312935332,-0.066593125,-0.047120564,0.225326518,T2a
1311,0.241273755,-0.334193874,-0.156399976,-0.774313125,-0.588336401,-0.072476567,0.043582568,-0.072282436,-0.210231933,0.196456855,-0.092119447,-0.012627204,-0.045024554,0.419084455,T2a
1312,-0.477477763,-0.150536931,1.008507555,1.069884278,0.023801723,0.060286104,-0.137988968,-0.121026621,-0.192126475,-0.015365052,-0.153170772,-0.139067443,-0.029769829,-0.556735382,T1a
1313,0.317757207,0.279991193,-0.122923991,-0.060260286,0.157973165,0.057955755,0.051761146,0.10318113,0.007701658,0.003920486,0.107877592,0.002518719,0.017756489,0.331360236,T6b
1314,0.068831336,0.153507893,0.756650379,0.806399328,-0.695228365,-0.051646726,0.068024795,-0.056084372,-0.065961208,-0.067263724,0.012312176,-0.067936363,-0.014238566,0.182741463,T5a
1315,0.298757144,-0.426501877,-0.365530742,-0.521589675,-0.753687141,-0.176227117,-0.183416655,-0.32028361,-0.16629762,0.376698709,0.084418086,0.020004691,-0.045745336,0.062395551,T1a
1316,-0.135265058,-0.130417248,-0.927854687,-0.615804926,-0.042161822,0.064665558,-0.050077835,0.058664417,0.001122244,-0.223132777,-0.086968134,-0.091330627,0.046544415,-0.352311033,T4a
1317,0.17589244,0.075464717,-0.161066135,-0.188865805,-0.054355087,-0.157802586,-0.003294713,-0.043587534,0.07066384,-0.27872639,0.31669715,0.054742161,0.066765367,0.167655345,T8b
1318,-0.634545271,0.282605623,-0.253141778,0.500799409,0.559521048,0.063608685,0.117198326,0.139550996,0.103406851,-0.064442789,-0.149831765,-0.027178464,0.006904376,-0.617479223,T6a
1319,-0.30770851,-0.027269001,0.196850312,0.312463943,0.021971032,-0.050870829,0.104089379,-0.164585126,-0.185377623,-0.024069685,0.071669351,0.003302955,0.000392534,0.094191704,T8a
1320,0.366312149,-0.174530326,-0.083202371,0.245512939,-0.592587862,-0.043546901,-0.066616795,0.054823918,0.12716432,-0.020953137,0.008423691,0.096366904,0.015419774,0.585988963,T4a
1321,0.126688373,-0.1767424,-0.364073654,-0.212135372,-0.04902901,-0.080451812,-0.019782508,0.082416062,-0.122640435,-0.285651729,-0.131663109,0.172931117,0.089169759,0.694859872,T4b
1322,0.186810388,0.079881009,-0.206624766,0.161534921,-0.208369907,0.092629753,0.013902835,0.144080055,0.179360811,-0.045585418,0.159093556,-0.076380094,-0.02105143,0.248174682,T5a
1323,0.038166956,0.128072462,0.397680726,0.330364676,-0.020999782,0.016182056,0.056277315,0.049784515,-0.143919363,-0.063443624,-0.198525874,-0.002139215,0.007703956,0.091423392,T3b
1324,0.286541923,0.086332374,-0.215817011,-0.437278948,0.082359,-0.002422259,-0.047306187,-0.054750841,-0.029477969,-0.007380901,0.016383423,0.159752427,0.055676159,0.36433815,T5b
1325,0.154795979,0.265044017,0.137788065,-0.204994724,0.348355723,0.097304673,0.114338199,0.284075265,-0.166575624,0.07440073,0.225179414,-0.025668389,0.017415744,0.287334499,T6b
1326,-0.017073699,0.371887674,-0.091062244,0.300939598,0.404888722,0.242207437,0.212275721,0.226542371,0.081343797,-0.106690345,0.135713862,0.052669055,0.053323001,-0.104955214,T7b
1327,0.367701196,-0.281662791,-1.194298309,-1.749677582,-0.861395602,-0.160189012,-0.023028851,-0.116536381,-0.120457249,0.031142652,0.103492531,0.149513602,0.00955529,0.762533369,T4b
1328,-0.147062249,-0.137491929,-0.367678952,-0.518828971,-0.105583844,0.039009966,-0.058272664,0.025038657,-0.060497351,-0.212875772,0.025211713,0.127710299,0.023361782,0.184718889,T4a
1329,0.291206442,-0.19334265,0.128671022,-0.192705448,0.084274353,0.065169952,0.087244931,0.080652742,0.233990359,0.166637381,-0.271468818,0.010343926,-0.026653332,0.252347343,T2a
1330,-0.078401282,0.124599775,0.153973023,0.056521683,-0.013745894,-0.095002765,-0.095055065,-0.056577242,-0.091948938,0.11239326,-0.017134709,-0.047769106,-0.08057656,0.000232073,T7b
1331,-0.148230746,-0.039394328,-0.586938242,0.052314553,0.028662715,0.121143079,0.099527072,0.037300109,-0.070012455,-0.092211417,-0.097482586,-0.047349089,0.001451558,-0.085870193,T2a
1332,-0.080017534,-0.462973438,-1.105603527,-1.596699275,-1.534152048,-0.315671384,-0.158716414,-0.347604508,-0.176956436,0.258252722,0.15239333,0.033118391,-0.102061171,0.218077202,T4a
1333,-0.325874972,0.236432328,0.137544841,0.167267271,-0.176202598,0.168978092,0.144408604,0.010318192,-0.155277839,0.09389942,-0.083376927,-0.039310071,-0.033738724,-0.033753369,T7a
1334,0.366731701,-0.195148451,-0.157499445,-0.43967552,-0.672715639,-0.212281234,-0.143787452,-0.247163445,-0.239733144,0.133325828,-0.142950318,0.027106148,-0.046616644,0.552611859,T2a
1335,-0.272570688,-0.260307215,-0.583741106,-0.270995383,-0.085904278,-0.05308507,0.016946054,-0.015296699,0.003087549,-0.179265311,-0.166756901,0.064861037,0.024108849,-0.274365808,T2b
1336,-0.104035059,-0.09378578,-0.386031084,0.212058592,-0.563419723,-0.163448751,-0.022982706,0.012536408,0.068683979,-0.292218201,-0.363870813,-0.029766533,-0.007177235,0.42621293,T6a
1337,-0.024111433,0.069529819,0.1369979,-0.327392816,0.476359199,0.102653946,-0.064432033,-0.027800528,-0.055181402,-0.205794281,0.053435897,0.253114559,0.1097556,-0.259010749,T3b
1338,0.102731988,-0.212158415,0.003352391,-0.68520727,-0.600387909,-0.089366415,-0.017502535,-0.1596028,-0.267835903,0.125825481,-0.073149404,0.110765788,-0.003480644,0.448719532,T3b
1339,-0.110937095,-0.119951233,-0.142997066,0.754107813,0.312857532,-0.037264023,0.030672409,-0.030468792,0.027902733,0.067891591,-0.299307365,-0.183430256,-0.056406831,-0.254257935,T4a
1340,0.153875531,-0.307846957,-0.443491791,-0.381722011,0.09482708,-0.062428629,-0.040912492,0.050467711,-0.295266158,0.150061556,-0.027822752,0.027552395,-0.045166668,0.346040901,T3a
1341,-0.2244717,-0.186618357,0.081565667,0.46917849,0.05401012,-0.05467072,0.023193542,-0.088589915,0.076364549,-0.02077334,-0.023356204,-0.076056617,-0.037683407,-0.245841092,T5a
1342,0.496510865,-0.239068799,-0.656257345,-1.101061452,-0.785293765,-0.204284176,-0.224023424,-0.066285933,-0.108238353,0.149140705,0.126996124,0.088300994,-0.021926198,0.903917298,T4b
1343,-0.16637213,-0.114156122,-0.215542887,-0.25205929,-0.062970543,-0.047306053,-0.001949673,-0.051448054,-0.018260909,-0.077729455,0.034725152,-0.018602458,0.020869307,0.119271782,T3a
1344,0.379472757,-0.105286477,-0.498705519,-0.479743228,-0.190107449,-0.03936628,0.097709762,0.0236985,-0.046682272,0.28467996,0.068866399,-0.022295222,-0.066181532,0.495077602,T2b
1345,0.347889083,-0.118386536,-0.23249559,-0.905956506,-0.885525369,-0.127362524,-0.088957299,-0.23633155,-0.377849657,0.18888607,0.019425813,0.09979863,-0.035763011,0.365929682,T4b
1346,-0.216497567,0.072223891,0.098322316,0.803512965,0.602783943,0.0081942,-0.064172587,0.145146087,0.088490947,0.034584055,-0.316784989,-0.152971741,-0.037617596,-0.441281427,T7a
1347,-0.287020238,-0.177302918,0.177901176,0.442680686,0.175214639,-0.054729024,0.024942357,-0.102653525,0.002664963,0.129423788,-0.090528944,-0.102765867,-0.073867279,-0.033481342,T1a
1348,0.267536684,0.057617128,0.008536529,-0.32632544,-0.589707234,-0.002465286,0.022719007,0.078268273,-0.158374437,-0.193887694,0.095163833,0.049848485,0.05366856,-0.002754173,T4b
1349,0.186950802,-0.126920102,-0.009663917,-0.536600259,-0.225168729,0.033469659,-0.099599161,-0.128393312,-0.220754858,0.110284353,0.093593195,0.085160332,0.02483785,0.302776985,T3a
1350,0.181464394,-0.350313214,-0.680964746,-0.750033223,-0.191033858,-0.073333147,0.015984703,-0.12008795,-0.058903334,0.327969245,0.336777836,-0.086242627,-0.045155534,0.095353556,T2a
1351,-0.087824003,-0.197666033,-0.332937458,0.05385201,-0.047845068,0.047087958,-0.06648712,-0.016934307,0.040030327,-0.121049889,-0.158115708,-0.017711388,0.018880364,-0.252317781,T1a
1352,-0.042228412,-0.017276959,1.049502083,1.243755574,0.078253428,-0.116419602,0.033997394,-0.028081486,-0.003010187,0.338687837,-0.194445499,-0.009283929,-0.076248314,-0.297061059,T7b
1353,-0.094200035,0.009239517,-0.625949052,0.248692176,0.324256222,0.171809619,-0.027018622,-0.052708872,-0.054576195,-0.286280215,0.318324676,-0.00076116,0.062085345,-0.148047803,T2a
1354,0.161112457,-0.018288595,-0.485546566,-1.404829873,-0.876924808,-0.168520428,-0.008684432,-0.215561533,0.018822194,0.379131052,-0.077224873,0.094697115,-0.065367754,-0.014492095,T8a
1355,-0.059642083,-0.146700586,0.089993723,-0.303587672,0.057559299,0.044856462,-0.075261372,-0.034065501,-0.017269908,0.017957692,-0.21628421,0.056706299,-0.009954717,-0.040800963,T4b
1356,0.521957181,-0.192384399,-0.625528774,-1.269267787,0.130313325,0.010349587,-0.13058654,0.054544951,0.01110596,-0.112688177,-0.33613033,0.107028821,0.020965204,0.561697927,T3a
1357,-0.457588067,-0.036213976,-0.121784373,1.067279018,0.628247652,0.150723203,0.1804846,0.244614005,0.170190686,-0.107878297,0.052102021,-0.023016382,0.016964025,-0.255261273,T4b
1358,-0.0078407,-0.15528743,0.313089965,0.342322093,-0.277722239,-0.209421947,-0.01762421,-0.03204345,-0.264762025,0.110897048,-0.043335933,-0.01825709,-0.04642308,0.235504988,T7a
1359,-0.187528573,-0.349125142,0.221159985,0.431116242,0.097936465,-0.093888686,-0.049169341,-0.069325213,0.043717277,0.082987727,-0.048004563,-0.068180266,-0.065237276,-0.358512063,T1a
1360,-0.079395681,-0.140589795,0.47079117,0.602554589,-0.298032044,-0.033332682,0.059565152,-0.106332078,0.07703871,-0.023770348,-0.395704451,-0.082484759,-0.041595874,-0.158994425,T2a
1361,-0.167697354,0.154940703,0.598178868,0.478009205,0.616770917,0.025752566,-0.06017506,0.005164729,-0.009824978,0.33751213,-0.066206317,-0.128815204,-0.092958012,-0.457630616,T5a
1362,-0.185175768,-0.09022891,0.018942252,0.637299892,0.230212687,0.094787607,0.1223881,0.1185017,0.131367507,0.163682142,0.162337632,-0.068679082,-0.010479798,-0.422313106,T2a
1363,-0.549842267,0.174813883,-0.126415014,0.777882837,0.4505536,0.06865475,0.141721813,0.166360296,0.055944451,-0.095205187,0.144803158,-0.064637137,0.006885313,-0.801665657,T8b
1364,-0.119993366,0.086734622,0.518936563,0.701186309,0.515134452,0.097340231,-0.004763892,0.035390249,-0.050525746,0.158948217,-0.067257092,-0.143572626,-0.015057235,-0.430493429,T5b
1365,0.320549108,0.072633461,-0.116264452,-0.469555332,0.262623742,-0.053541874,0.02946694,-0.004751109,-0.170977235,0.166914668,0.068439985,0.079000755,0.013008791,0.564107002,T8a
1366,0.189486379,-0.459632307,-0.200679123,-0.875420071,-0.675822987,-0.099192824,-0.128672207,-0.076253005,-0.265996049,0.076878746,-0.124661963,0.013181276,-0.039125969,0.317586035,T1b
1367,0.50070134,-0.184244302,0.036669769,-0.468471817,-0.443226765,0.002233109,-0.205662575,0.081967018,-0.049940064,0.082206317,-0.081414284,0.021673958,-0.015945952,0.560087554,T3b
1368,-0.340119842,-0.137113779,-0.249446456,-0.757758261,-0.55196575,-0.041125598,-0.093708786,0.004489979,-0.062321393,-0.158820771,0.36504137,0.139141562,0.056795681,0.122639617,T4b
1369,0.281395271,-0.154262939,-0.293631254,0.138326868,0.584508777,0.047076581,-0.002052491,0.047075637,0.147218636,-0.205787082,0.116355614,-0.032435397,0.050784935,0.046777553,T1a
1370,-0.201543244,-0.324732249,0.074930828,-0.45138662,-0.197826276,0.016989353,-0.086219551,-0.110198253,-0.197326224,0.207135538,-0.049293302,-0.044011303,-0.032045253,-0.00951036,T1b
1371,0.298506095,-0.128819467,-0.868316763,-1.730125832,-0.40419514,-0.075663916,-0.07543297,0.088195921,-0.28669154,-0.16444916,0.125848084,0.13528367,0.039995961,0.442879949,T4a
1372,0.427997607,-0.183343484,-0.402256263,-0.29958588,-0.420380685,-0.130354076,-0.097188117,-0.008111742,0.048396218,-0.135574166,0.175696574,0.128269332,0.043845814,0.862760053,T5a
1373,0.204566821,0.118616787,-0.323150063,-0.650197626,0.01447211,-0.107707717,-0.102685375,-0.099594808,0.076458802,-0.111917181,0.095317466,0.068238488,0.035336675,0.341095461,T2a
1374,0.188286868,-0.283521726,0.205436788,-0.167981635,-0.256203597,-0.034829224,-0.073419426,-0.154390677,-0.050436917,0.001300055,0.038365974,0.142024021,0.016265032,-0.023762942,T3b
